DATE,TIME,AM/PM,DATA
7/13/2019,11:45:00,AM,0
7/14/2019,12:00:00,PM,0
7/14/2019,12:15:00,PM,0
7/14/2019,12:30:00,PM,0
7/14/2019,12:45:00,PM,0
7/14/2019,1:00:00,PM,0
7/14/2019,1:15:00,PM,0
7/14/2019,1:30:00,PM,0
7/14/2019,1:45:00,PM,0
7/14/2019,2:00:00,PM,0
7/14/2019,2:15:00,PM,0
7/14/2019,2:30:00,PM,0
7/14/2019,2:45:00,PM,0
7/14/2019,3:00:00,PM,0
7/14/2019,3:15:00,PM,0
7/14/2019,3:30:00,PM,0
7/14/2019,3:45:00,PM,0
7/14/2019,4:00:00,PM,0
7/14/2019,4:15:00,PM,0
7/14/2019,4:30:00,PM,0
7/14/2019,4:45:00,PM,0
7/14/2019,5:00:00,PM,0
7/14/2019,5:15:00,PM,0
7/14/2019,5:30:00,PM,0
7/14/2019,5:45:00,PM,0
7/14/2019,6:00:00,PM,0
7/14/2019,6:15:00,PM,0
7/14/2019,6:30:00,PM,0
7/14/2019,6:45:00,PM,0
7/14/2019,7:00:00,PM,0
7/14/2019,7:15:00,PM,0
7/14/2019,7:30:00,PM,0
7/14/2019,7:45:00,PM,0
7/14/2019,8:00:00,PM,0
7/14/2019,8:15:00,PM,0
7/14/2019,8:30:00,PM,0
7/14/2019,8:45:00,PM,0
7/14/2019,9:00:00,PM,0
7/14/2019,9:15:00,PM,0
7/14/2019,9:30:00,PM,0
7/14/2019,9:45:00,PM,0
7/14/2019,10:00:00,PM,0
7/14/2019,10:15:00,PM,0
7/14/2019,10:30:00,PM,0
7/14/2019,10:45:00,PM,0
7/14/2019,11:00:00,PM,0
7/14/2019,11:15:00,PM,0
7/14/2019,11:30:00,PM,0
7/14/2019,11:45:00,PM,0
7/14/2019,12:00:00,AM,0
7/14/2019,12:15:00,AM,0
7/14/2019,12:30:00,AM,0
7/14/2019,12:45:00,AM,0
7/14/2019,1:00:00,AM,0
7/14/2019,1:15:00,AM,0
7/14/2019,1:30:00,AM,0
7/14/2019,1:45:00,AM,0
7/14/2019,2:00:00,AM,0
7/14/2019,2:15:00,AM,0
7/14/2019,2:30:00,AM,0
7/14/2019,2:45:00,AM,0
7/14/2019,3:00:00,AM,0
7/14/2019,3:15:00,AM,0
7/14/2019,3:30:00,AM,0
7/14/2019,3:45:00,AM,0
7/14/2019,4:00:00,AM,0
7/14/2019,4:15:00,AM,0
7/14/2019,4:30:00,AM,0
7/14/2019,4:45:00,AM,0
7/14/2019,5:00:00,AM,0
7/14/2019,5:15:00,AM,0
7/14/2019,5:30:00,AM,0
7/14/2019,5:45:00,AM,0
7/14/2019,6:00:00,AM,0
7/14/2019,6:15:00,AM,0
7/14/2019,6:30:00,AM,0
7/14/2019,6:45:00,AM,0
7/14/2019,7:00:00,AM,0
7/14/2019,7:15:00,AM,0
7/14/2019,7:30:00,AM,0
7/14/2019,7:45:00,AM,0
7/14/2019,8:00:00,AM,0
7/14/2019,8:15:00,AM,0
7/14/2019,8:30:00,AM,0
7/14/2019,8:45:00,AM,0
7/14/2019,9:00:00,AM,0
7/14/2019,9:15:00,AM,0
7/14/2019,9:30:00,AM,0
7/14/2019,9:45:00,AM,0
7/14/2019,10:00:00,AM,0
7/14/2019,10:15:00,AM,0
7/14/2019,10:30:00,AM,0
7/14/2019,10:45:00,AM,0
7/14/2019,11:00:00,AM,0
7/14/2019,11:15:00,AM,0
7/14/2019,11:30:00,AM,0
7/14/2019,11:45:00,AM,0
7/14/2019,12:00:00,PM,0
7/14/2019,12:15:00,PM,0
7/14/2019,12:30:00,PM,0
7/14/2019,12:45:00,PM,0
7/14/2019,1:00:00,PM,0
7/14/2019,1:15:00,PM,0
7/14/2019,1:30:00,PM,0
7/14/2019,1:45:00,PM,0
7/14/2019,2:00:00,PM,0
7/14/2019,2:15:00,PM,0
7/14/2019,2:30:00,PM,0
7/14/2019,2:45:00,PM,0
7/14/2019,3:00:00,PM,0
7/14/2019,3:15:00,PM,0
7/14/2019,3:30:00,PM,0
7/14/2019,3:45:00,PM,0
7/14/2019,4:00:00,PM,0
7/14/2019,4:15:00,PM,0
7/14/2019,4:30:00,PM,0
7/14/2019,4:45:00,PM,0
7/14/2019,5:00:00,PM,0
7/14/2019,5:15:00,PM,0
7/14/2019,5:30:00,PM,0
7/14/2019,5:45:00,PM,0
7/14/2019,6:00:00,PM,0
7/14/2019,6:15:00,PM,0
7/14/2019,6:30:00,PM,0
7/14/2019,6:45:00,PM,0
7/14/2019,7:00:00,PM,0
7/14/2019,7:15:00,PM,0
7/14/2019,7:30:00,PM,0
7/14/2019,7:45:00,PM,0
7/14/2019,8:00:00,PM,0
7/14/2019,8:15:00,PM,0
7/14/2019,8:30:00,PM,0
7/14/2019,8:45:00,PM,0
7/14/2019,9:00:00,PM,0
7/14/2019,9:15:00,PM,0
7/14/2019,9:30:00,PM,0
7/14/2019,9:45:00,PM,0
7/14/2019,10:00:00,PM,0
7/14/2019,10:15:00,PM,0
7/14/2019,10:30:00,PM,0
7/14/2019,10:45:00,PM,0
7/14/2019,11:00:00,PM,0
7/14/2019,11:15:00,PM,0
7/14/2019,11:30:00,PM,0
7/14/2019,11:45:00,PM,0
7/15/2019,12:00:00,AM,39.97
7/15/2019,12:15:00,AM,39.05
7/15/2019,12:30:00,AM,39.65
7/15/2019,12:45:00,AM,40.58
7/15/2019,1:00:00,AM,71.17
7/15/2019,1:15:00,AM,4.08
7/15/2019,1:30:00,AM,3.4
7/15/2019,1:45:00,AM,3.53
7/15/2019,2:00:00,AM,3.5
7/15/2019,2:15:00,AM,3.56
7/15/2019,2:30:00,AM,3.48
7/15/2019,2:45:00,AM,3.55
7/15/2019,3:00:00,AM,3.23
7/15/2019,3:15:00,AM,3.51
7/15/2019,3:30:00,AM,3.57
7/15/2019,3:45:00,AM,3.54
7/15/2019,4:00:00,AM,3.31
7/15/2019,4:15:00,AM,3.14
7/15/2019,4:30:00,AM,3.17
7/15/2019,4:45:00,AM,3.27
7/15/2019,5:00:00,AM,3.16
7/15/2019,5:15:00,AM,3.13
7/15/2019,5:30:00,AM,10.15
7/15/2019,5:45:00,AM,4.18
7/15/2019,6:00:00,AM,4.02
7/15/2019,6:15:00,AM,3.89
7/15/2019,6:30:00,AM,3.82
7/15/2019,6:45:00,AM,4
7/15/2019,7:00:00,AM,4.21
7/15/2019,7:15:00,AM,234.1
7/15/2019,7:30:00,AM,35.51
7/15/2019,7:45:00,AM,35.32
7/15/2019,8:00:00,AM,36.85
7/15/2019,8:15:00,AM,36.13
7/15/2019,8:30:00,AM,35.75
7/15/2019,8:45:00,AM,36.21
7/15/2019,9:00:00,AM,35.75
7/15/2019,9:15:00,AM,37.95
7/15/2019,9:30:00,AM,41.51
7/15/2019,9:45:00,AM,38.35
7/15/2019,10:00:00,AM,38.26
7/15/2019,10:15:00,AM,37.78
7/15/2019,10:30:00,AM,37.08
7/15/2019,10:45:00,AM,38.78
7/15/2019,11:00:00,AM,38.54
7/15/2019,11:15:00,AM,38.87
7/15/2019,11:30:00,AM,38.37
7/15/2019,11:45:00,AM,39.16
7/15/2019,12:00:00,PM,38.7
7/15/2019,12:15:00,PM,38.84
7/15/2019,12:30:00,PM,38.13
7/15/2019,12:45:00,PM,39.36
7/15/2019,1:00:00,PM,38.35
7/15/2019,1:15:00,PM,42.21
7/15/2019,1:30:00,PM,38.26
7/15/2019,1:45:00,PM,38.39
7/15/2019,2:00:00,PM,38.22
7/15/2019,2:15:00,PM,41.87
7/15/2019,2:30:00,PM,39.79
7/15/2019,2:45:00,PM,45.74
7/15/2019,3:00:00,PM,40.11
7/15/2019,3:15:00,PM,38.22
7/15/2019,3:30:00,PM,38.11
7/15/2019,3:45:00,PM,38.12
7/15/2019,4:00:00,PM,73.6
7/15/2019,4:15:00,PM,44.06
7/15/2019,4:30:00,PM,36.9
7/15/2019,4:45:00,PM,38.71
7/15/2019,5:00:00,PM,36.57
7/15/2019,5:15:00,PM,40.25
7/15/2019,5:30:00,PM,38.16
7/15/2019,5:45:00,PM,37.06
7/15/2019,6:00:00,PM,38.34
7/15/2019,6:15:00,PM,37.43
7/15/2019,6:30:00,PM,39.12
7/15/2019,6:45:00,PM,37.76
7/15/2019,7:00:00,PM,38.29
7/15/2019,7:15:00,PM,38.04
7/15/2019,7:30:00,PM,38.04
7/15/2019,7:45:00,PM,37.16
7/15/2019,8:00:00,PM,36.16
7/15/2019,8:15:00,PM,37.68
7/15/2019,8:30:00,PM,38.29
7/15/2019,8:45:00,PM,37.27
7/15/2019,9:00:00,PM,38.04
7/15/2019,9:15:00,PM,39.02
7/15/2019,9:30:00,PM,35.57
7/15/2019,9:45:00,PM,35.53
7/15/2019,10:00:00,PM,37.79
7/15/2019,10:15:00,PM,36.41
7/15/2019,10:30:00,PM,36.36
7/15/2019,10:45:00,PM,37.37
7/15/2019,11:00:00,PM,48.4
7/15/2019,11:15:00,PM,36.64
7/15/2019,11:30:00,PM,35.3
7/15/2019,11:45:00,PM,18.41
7/16/2019,12:00:00,AM,18.41
7/16/2019,12:15:00,AM,16.6
7/16/2019,12:30:00,AM,17.67
7/16/2019,12:45:00,AM,17.57
7/16/2019,1:00:00,AM,21.33
7/16/2019,1:15:00,AM,17.03
7/16/2019,1:30:00,AM,19.46
7/16/2019,1:45:00,AM,17.26
7/16/2019,2:00:00,AM,17.32
7/16/2019,2:15:00,AM,16.77
7/16/2019,2:30:00,AM,16.61
7/16/2019,2:45:00,AM,17.2
7/16/2019,3:00:00,AM,16.16
7/16/2019,3:15:00,AM,17.33
7/16/2019,3:30:00,AM,16.94
7/16/2019,3:45:00,AM,17.08
7/16/2019,4:00:00,AM,15.23
7/16/2019,4:15:00,AM,14.9
7/16/2019,4:30:00,AM,15.06
7/16/2019,4:45:00,AM,16.01
7/16/2019,5:00:00,AM,16.17
7/16/2019,5:15:00,AM,15.18
7/16/2019,5:30:00,AM,34.75
7/16/2019,5:45:00,AM,17.91
7/16/2019,6:00:00,AM,3.51
7/16/2019,6:15:00,AM,3.18
7/16/2019,6:30:00,AM,3.32
7/16/2019,6:45:00,AM,3.47
7/16/2019,7:00:00,AM,86.85
7/16/2019,7:15:00,AM,66.47
7/16/2019,7:30:00,AM,14.56
7/16/2019,7:45:00,AM,15.98
7/16/2019,8:00:00,AM,15.62
7/16/2019,8:15:00,AM,15.88
7/16/2019,8:30:00,AM,15.98
7/16/2019,8:45:00,AM,16.31
7/16/2019,9:00:00,AM,15.7
7/16/2019,9:15:00,AM,16.18
7/16/2019,9:30:00,AM,17.52
7/16/2019,9:45:00,AM,15.73
7/16/2019,10:00:00,AM,15.91
7/16/2019,10:15:00,AM,16.32
7/16/2019,10:30:00,AM,16.12
7/16/2019,10:45:00,AM,16.24
7/16/2019,11:00:00,AM,15.59
7/16/2019,11:15:00,AM,15.87
7/16/2019,11:30:00,AM,14.88
7/16/2019,11:45:00,AM,15.83
7/16/2019,12:00:00,PM,15.72
7/16/2019,12:15:00,PM,15.25
7/16/2019,12:30:00,PM,15.66
7/16/2019,12:45:00,PM,15.51
7/16/2019,1:00:00,PM,16.02
7/16/2019,1:15:00,PM,15.39
7/16/2019,1:30:00,PM,16.31
7/16/2019,1:45:00,PM,15.97
7/16/2019,2:00:00,PM,15.99
7/16/2019,2:15:00,PM,16.16
7/16/2019,2:30:00,PM,16.36
7/16/2019,2:45:00,PM,16.65
7/16/2019,3:00:00,PM,15.8
7/16/2019,3:15:00,PM,17.23
7/16/2019,3:30:00,PM,18.19
7/16/2019,3:45:00,PM,15.95
7/16/2019,4:00:00,PM,16.86
7/16/2019,4:15:00,PM,17.33
7/16/2019,4:30:00,PM,15.41
7/16/2019,4:45:00,PM,16.71
7/16/2019,5:00:00,PM,25.41
7/16/2019,5:15:00,PM,17.89
7/16/2019,5:30:00,PM,17.36
7/16/2019,5:45:00,PM,16.37
7/16/2019,6:00:00,PM,16.67
7/16/2019,6:15:00,PM,16.53
7/16/2019,6:30:00,PM,15.89
7/16/2019,6:45:00,PM,16.89
7/16/2019,7:00:00,PM,17.12
7/16/2019,7:15:00,PM,16.41
7/16/2019,7:30:00,PM,16.91
7/16/2019,7:45:00,PM,16.76
7/16/2019,8:00:00,PM,17.24
7/16/2019,8:15:00,PM,18.01
7/16/2019,8:30:00,PM,17.97
7/16/2019,8:45:00,PM,17.66
7/16/2019,9:00:00,PM,17.01
7/16/2019,9:15:00,PM,16.74
7/16/2019,9:30:00,PM,16.76
7/16/2019,9:45:00,PM,17.26
7/16/2019,10:00:00,PM,17.87
7/16/2019,10:15:00,PM,23.86
7/16/2019,10:30:00,PM,16.65
7/16/2019,10:45:00,PM,17.99
7/16/2019,11:00:00,PM,17.29
7/16/2019,11:15:00,PM,17.2
7/16/2019,11:30:00,PM,17.48
7/16/2019,11:45:00,PM,18.18
7/17/2019,12:00:00,AM,18.99
7/17/2019,12:15:00,AM,16.81
7/17/2019,12:30:00,AM,17.48
7/17/2019,12:45:00,AM,17.39
7/17/2019,1:00:00,AM,21.11
7/17/2019,1:15:00,AM,17.44
7/17/2019,1:30:00,AM,19.48
7/17/2019,1:45:00,AM,16.28
7/17/2019,2:00:00,AM,16.7
7/17/2019,2:15:00,AM,17.09
7/17/2019,2:30:00,AM,17
7/17/2019,2:45:00,AM,16.04
7/17/2019,3:00:00,AM,16.12
7/17/2019,3:15:00,AM,17.04
7/17/2019,3:30:00,AM,16.68
7/17/2019,3:45:00,AM,16.7
7/17/2019,4:00:00,AM,15.76
7/17/2019,4:15:00,AM,15.26
7/17/2019,4:30:00,AM,15.52
7/17/2019,4:45:00,AM,17.52
7/17/2019,5:00:00,AM,16
7/17/2019,5:15:00,AM,15.4
7/17/2019,5:30:00,AM,22
7/17/2019,5:45:00,AM,38.12
7/17/2019,6:00:00,AM,2.73
7/17/2019,6:15:00,AM,2.64
7/17/2019,6:30:00,AM,2.58
7/17/2019,6:45:00,AM,2.52
7/17/2019,7:00:00,AM,94.39
7/17/2019,7:15:00,AM,69.71
7/17/2019,7:30:00,AM,16.36
7/17/2019,7:45:00,AM,16.74
7/17/2019,8:00:00,AM,16.94
7/17/2019,8:15:00,AM,16.76
7/17/2019,8:30:00,AM,16.63
7/17/2019,8:45:00,AM,16.76
7/17/2019,9:00:00,AM,16.55
7/17/2019,9:15:00,AM,16.53
7/17/2019,9:30:00,AM,18.2
7/17/2019,9:45:00,AM,17.71
7/17/2019,10:00:00,AM,17.25
7/17/2019,10:15:00,AM,17.42
7/17/2019,10:30:00,AM,17.31
7/17/2019,10:45:00,AM,17.46
7/17/2019,11:00:00,AM,16.36
7/17/2019,11:15:00,AM,16.91
7/17/2019,11:30:00,AM,17.39
7/17/2019,11:45:00,AM,17.23
7/17/2019,12:00:00,PM,17.05
7/17/2019,12:15:00,PM,17.24
7/17/2019,12:30:00,PM,16.61
7/17/2019,12:45:00,PM,17.74
7/17/2019,1:00:00,PM,17.72
7/17/2019,1:15:00,PM,17.41
7/17/2019,1:30:00,PM,16.98
7/17/2019,1:45:00,PM,22.74
7/17/2019,2:00:00,PM,36.8
7/17/2019,2:15:00,PM,18.55
7/17/2019,2:30:00,PM,17.96
7/17/2019,2:45:00,PM,20.42
7/17/2019,3:00:00,PM,27.77
7/17/2019,3:15:00,PM,19.33
7/17/2019,3:30:00,PM,21.12
7/17/2019,3:45:00,PM,20.51
7/17/2019,4:00:00,PM,21.03
7/17/2019,4:15:00,PM,18.36
7/17/2019,4:30:00,PM,17.86
7/17/2019,4:45:00,PM,17.46
7/17/2019,5:00:00,PM,17.93
7/17/2019,5:15:00,PM,17.92
7/17/2019,5:30:00,PM,18.07
7/17/2019,5:45:00,PM,19.54
7/17/2019,6:00:00,PM,19.5
7/17/2019,6:15:00,PM,18.67
7/17/2019,6:30:00,PM,18.68
7/17/2019,6:45:00,PM,18.58
7/17/2019,7:00:00,PM,17.97
7/17/2019,7:15:00,PM,18.28
7/17/2019,7:30:00,PM,19.61
7/17/2019,7:45:00,PM,17.57
7/17/2019,8:00:00,PM,18.09
7/17/2019,8:15:00,PM,16.72
7/17/2019,8:30:00,PM,18.73
7/17/2019,8:45:00,PM,19.44
7/17/2019,9:00:00,PM,19.64
7/17/2019,9:15:00,PM,18.99
7/17/2019,9:30:00,PM,17.13
7/17/2019,9:45:00,PM,22.36
7/17/2019,10:00:00,PM,18.11
7/17/2019,10:15:00,PM,18.47
7/17/2019,10:30:00,PM,17.83
7/17/2019,10:45:00,PM,17.54
7/17/2019,11:00:00,PM,18.39
7/17/2019,11:15:00,PM,17.4
7/17/2019,11:30:00,PM,17.68
7/17/2019,11:45:00,PM,18.76
7/18/2019,12:00:00,AM,17.72
7/18/2019,12:15:00,AM,15.2
7/18/2019,12:30:00,AM,15.42
7/18/2019,12:45:00,AM,16.1
7/18/2019,1:00:00,AM,23.25
7/18/2019,1:15:00,AM,18.16
7/18/2019,1:30:00,AM,21.42
7/18/2019,1:45:00,AM,14.59
7/18/2019,2:00:00,AM,14.68
7/18/2019,2:15:00,AM,14.63
7/18/2019,2:30:00,AM,17.9
7/18/2019,2:45:00,AM,5.48
7/18/2019,3:00:00,AM,16.86
7/18/2019,3:15:00,AM,14.04
7/18/2019,3:30:00,AM,17.82
7/18/2019,3:45:00,AM,18.43
7/18/2019,4:00:00,AM,11.25
7/18/2019,4:15:00,AM,13.96
7/18/2019,4:30:00,AM,14.67
7/18/2019,4:45:00,AM,18.08
7/18/2019,5:00:00,AM,14.58
7/18/2019,5:15:00,AM,14.66
7/18/2019,5:30:00,AM,18.2
7/18/2019,5:45:00,AM,48.29
7/18/2019,6:00:00,AM,2.55
7/18/2019,6:15:00,AM,0.99
7/18/2019,6:30:00,AM,0.83
7/18/2019,6:45:00,AM,0.77
7/18/2019,7:00:00,AM,101.57
7/18/2019,7:15:00,AM,65.46
7/18/2019,7:30:00,AM,14.62
7/18/2019,7:45:00,AM,15.63
7/18/2019,8:00:00,AM,15.24
7/18/2019,8:15:00,AM,15.52
7/18/2019,8:30:00,AM,19.61
7/18/2019,8:45:00,AM,18.14
7/18/2019,9:00:00,AM,18.43
7/18/2019,9:15:00,AM,14.33
7/18/2019,9:30:00,AM,15.25
7/18/2019,9:45:00,AM,13.92
7/18/2019,10:00:00,AM,18.5
7/18/2019,10:15:00,AM,5.45
7/18/2019,10:30:00,AM,17.93
7/18/2019,10:45:00,AM,14.45
7/18/2019,11:00:00,AM,18.62
7/18/2019,11:15:00,AM,18.75
7/18/2019,11:30:00,AM,12.63
7/18/2019,11:45:00,AM,16.09
7/18/2019,12:00:00,PM,16.81
7/18/2019,12:15:00,PM,19.31
7/18/2019,12:30:00,PM,15.99
7/18/2019,12:45:00,PM,17.69
7/18/2019,1:00:00,PM,19.09
7/18/2019,1:15:00,PM,18.01
7/18/2019,1:30:00,PM,17.08
7/18/2019,1:45:00,PM,15.91
7/18/2019,2:00:00,PM,16.97
7/18/2019,2:15:00,PM,18.84
7/18/2019,2:30:00,PM,17.13
7/18/2019,2:45:00,PM,18.55
7/18/2019,3:00:00,PM,23.25
7/18/2019,3:15:00,PM,17.16
7/18/2019,3:30:00,PM,16.58
7/18/2019,3:45:00,PM,22.67
7/18/2019,4:00:00,PM,27.6
7/18/2019,4:15:00,PM,21.35
7/18/2019,4:30:00,PM,23.26
7/18/2019,4:45:00,PM,17.57
7/18/2019,5:00:00,PM,24.44
7/18/2019,5:15:00,PM,19.38
7/18/2019,5:30:00,PM,21.66
7/18/2019,5:45:00,PM,7.72
7/18/2019,6:00:00,PM,19.36
7/18/2019,6:15:00,PM,16.73
7/18/2019,6:30:00,PM,23.87
7/18/2019,6:45:00,PM,21.32
7/18/2019,7:00:00,PM,14.83
7/18/2019,7:15:00,PM,17.78
7/18/2019,7:30:00,PM,26.28
7/18/2019,7:45:00,PM,20.69
7/18/2019,8:00:00,PM,17.84
7/18/2019,8:15:00,PM,18.91
7/18/2019,8:30:00,PM,19.98
7/18/2019,8:45:00,PM,21.69
7/18/2019,9:00:00,PM,19.53
7/18/2019,9:15:00,PM,19.31
7/18/2019,9:30:00,PM,20.17
7/18/2019,9:45:00,PM,19.02
7/18/2019,10:00:00,PM,17.67
7/18/2019,10:15:00,PM,20.35
7/18/2019,10:30:00,PM,19.59
7/18/2019,10:45:00,PM,20.3
7/18/2019,11:00:00,PM,18.78
7/18/2019,11:15:00,PM,20.33
7/18/2019,11:30:00,PM,23.9
7/18/2019,11:45:00,PM,20.94
7/19/2019,12:00:00,AM,22.49
7/19/2019,12:15:00,AM,15.48
7/19/2019,12:30:00,AM,17.7
7/19/2019,12:45:00,AM,17.83
7/19/2019,1:00:00,AM,24.24
7/19/2019,1:15:00,AM,9.18
7/19/2019,1:30:00,AM,23.68
7/19/2019,1:45:00,AM,17.77
7/19/2019,2:00:00,AM,21.27
7/19/2019,2:15:00,AM,22.51
7/19/2019,2:30:00,AM,17.08
7/19/2019,2:45:00,AM,20.09
7/19/2019,3:00:00,AM,18.67
7/19/2019,3:15:00,AM,22.97
7/19/2019,3:30:00,AM,18.16
7/19/2019,3:45:00,AM,20.45
7/19/2019,4:00:00,AM,17.76
7/19/2019,4:15:00,AM,17.44
7/19/2019,4:30:00,AM,16.79
7/19/2019,4:45:00,AM,16.33
7/19/2019,5:00:00,AM,15.6
7/19/2019,5:15:00,AM,14.68
7/19/2019,5:30:00,AM,25.18
7/19/2019,5:45:00,AM,37.49
7/19/2019,6:00:00,AM,16.85
7/19/2019,6:15:00,AM,0.9
7/19/2019,6:30:00,AM,0.9
7/19/2019,6:45:00,AM,0.93
7/19/2019,7:00:00,AM,127.32
7/19/2019,7:15:00,AM,82.58
7/19/2019,7:30:00,AM,23.27
7/19/2019,7:45:00,AM,19.47
7/19/2019,8:00:00,AM,18.39
7/19/2019,8:15:00,AM,19.16
7/19/2019,8:30:00,AM,23.26
7/19/2019,8:45:00,AM,10.24
7/19/2019,9:00:00,AM,19.84
7/19/2019,9:15:00,AM,18.24
7/19/2019,9:30:00,AM,20.85
7/19/2019,9:45:00,AM,22.23
7/19/2019,10:00:00,AM,15.85
7/19/2019,10:15:00,AM,19.17
7/19/2019,10:30:00,AM,20.17
7/19/2019,10:45:00,AM,22.38
7/19/2019,11:00:00,AM,18.32
7/19/2019,11:15:00,AM,20.16
7/19/2019,11:30:00,AM,21.04
7/19/2019,11:45:00,AM,21.1
7/19/2019,12:00:00,PM,19.74
7/19/2019,12:15:00,PM,19.57
7/19/2019,12:30:00,PM,19.23
7/19/2019,12:45:00,PM,18.17
7/19/2019,1:00:00,PM,17.99
7/19/2019,1:15:00,PM,18.31
7/19/2019,1:30:00,PM,17.79
7/19/2019,1:45:00,PM,16.55
7/19/2019,2:00:00,PM,17.66
7/19/2019,2:15:00,PM,22.09
