DATE,TIME,AM/PM,DATA
7/25/2019,7:15:00,PM,28.89
7/25/2019,7:30:00,PM,29.53
7/25/2019,7:45:00,PM,34.46
7/25/2019,8:00:00,PM,31.17
7/25/2019,8:15:00,PM,30.74
7/25/2019,8:30:00,PM,33.38
7/25/2019,8:45:00,PM,30.55
7/25/2019,9:00:00,PM,29.28
7/25/2019,9:15:00,PM,29.53
7/25/2019,9:30:00,PM,29.23
7/25/2019,9:45:00,PM,26.88
7/25/2019,10:00:00,PM,23.87
7/25/2019,10:15:00,PM,25.15
7/25/2019,10:30:00,PM,24.92
7/25/2019,10:45:00,PM,25.41
7/25/2019,11:00:00,PM,25.47
7/25/2019,11:15:00,PM,24.33
7/25/2019,11:30:00,PM,29.43
7/25/2019,11:45:00,PM,29.87
7/26/2019,12:00:00,AM,31.18
7/26/2019,12:15:00,AM,23.82
7/26/2019,12:30:00,AM,25.09
7/26/2019,12:45:00,AM,24.82
7/26/2019,1:00:00,AM,32
7/26/2019,1:15:00,AM,15.19
7/26/2019,1:30:00,AM,29.9
7/26/2019,1:45:00,AM,23.74
7/26/2019,2:00:00,AM,27.57
7/26/2019,2:15:00,AM,28.17
7/26/2019,2:30:00,AM,23.13
7/26/2019,2:45:00,AM,26.01
7/26/2019,3:00:00,AM,25.53
7/26/2019,3:15:00,AM,28.85
7/26/2019,3:30:00,AM,24.97
7/26/2019,3:45:00,AM,26.11
7/26/2019,4:00:00,AM,25.46
7/26/2019,4:15:00,AM,24.6
7/26/2019,4:30:00,AM,23.86
7/26/2019,4:45:00,AM,24.68
7/26/2019,5:00:00,AM,24.46
7/26/2019,5:15:00,AM,23.13
7/26/2019,5:30:00,AM,35.82
7/26/2019,5:45:00,AM,32.61
7/26/2019,6:00:00,AM,25.55
7/26/2019,6:15:00,AM,3.9
7/26/2019,6:30:00,AM,3.49
7/26/2019,6:45:00,AM,3.48
7/26/2019,7:00:00,AM,112.17
7/26/2019,7:15:00,AM,70.25
7/26/2019,7:30:00,AM,23.48
7/26/2019,7:45:00,AM,19.34
7/26/2019,8:00:00,AM,18.94
7/26/2019,8:15:00,AM,19.33
7/26/2019,8:30:00,AM,22.86
7/26/2019,8:45:00,AM,10.16
7/26/2019,9:00:00,AM,21.89
7/26/2019,9:15:00,AM,18.03
7/26/2019,9:30:00,AM,22.79
7/26/2019,9:45:00,AM,23.28
7/26/2019,10:00:00,AM,17.05
7/26/2019,10:15:00,AM,21.17
7/26/2019,10:30:00,AM,21.39
7/26/2019,10:45:00,AM,23.61
7/26/2019,11:00:00,AM,19.52
7/26/2019,11:15:00,AM,20.45
7/26/2019,11:30:00,AM,21.64
7/26/2019,11:45:00,AM,22.1
7/26/2019,12:00:00,PM,21.39
7/26/2019,12:15:00,PM,20.93
7/26/2019,12:30:00,PM,20.2
7/26/2019,12:45:00,PM,20.56
7/26/2019,1:00:00,PM,20.39
7/26/2019,1:15:00,PM,20.79
7/26/2019,1:30:00,PM,27.73
7/26/2019,1:45:00,PM,19.61
7/26/2019,2:00:00,PM,20.17
7/26/2019,2:15:00,PM,23.36
7/26/2019,2:30:00,PM,23.3
7/26/2019,2:45:00,PM,26.08
7/26/2019,3:00:00,PM,23.89
7/26/2019,3:15:00,PM,19.31
7/26/2019,3:30:00,PM,20.02
7/26/2019,3:45:00,PM,20.04
7/26/2019,4:00:00,PM,25.85
7/26/2019,4:15:00,PM,10.27
7/26/2019,4:30:00,PM,22.57
7/26/2019,4:45:00,PM,19
7/26/2019,5:00:00,PM,23.03
7/26/2019,5:15:00,PM,22.72
7/26/2019,5:30:00,PM,17.11
7/26/2019,5:45:00,PM,20.83
7/26/2019,6:00:00,PM,21.24
7/26/2019,6:15:00,PM,23.91
7/26/2019,6:30:00,PM,18.55
7/26/2019,6:45:00,PM,21.25
7/26/2019,7:00:00,PM,35.25
7/26/2019,7:15:00,PM,21.45
7/26/2019,7:30:00,PM,21.31
7/26/2019,7:45:00,PM,19.25
7/26/2019,8:00:00,PM,19.72
7/26/2019,8:15:00,PM,19.89
7/26/2019,8:30:00,PM,18.3
7/26/2019,8:45:00,PM,20.16
7/26/2019,9:00:00,PM,19.66
7/26/2019,9:15:00,PM,20.24
7/26/2019,9:30:00,PM,19.23
7/26/2019,9:45:00,PM,19.07
7/26/2019,10:00:00,PM,25.06
7/26/2019,10:15:00,PM,28.66
7/26/2019,10:30:00,PM,27.32
7/26/2019,10:45:00,PM,23.19
7/26/2019,11:00:00,PM,25.38
7/26/2019,11:15:00,PM,26.29
7/26/2019,11:30:00,PM,29.25
7/26/2019,11:45:00,PM,18.03
7/27/2019,12:00:00,AM,0
7/27/2019,12:15:00,AM,0
7/27/2019,12:30:00,AM,0
7/27/2019,12:45:00,AM,0
7/27/2019,1:00:00,AM,0
7/27/2019,1:15:00,AM,0
7/27/2019,1:30:00,AM,0
7/27/2019,1:45:00,AM,0
7/27/2019,2:00:00,AM,0
7/27/2019,2:15:00,AM,0
7/27/2019,2:30:00,AM,0
7/27/2019,2:45:00,AM,0
7/27/2019,3:00:00,AM,0
7/27/2019,3:15:00,AM,0
7/27/2019,3:30:00,AM,0
7/27/2019,3:45:00,AM,0
7/27/2019,4:00:00,AM,0
7/27/2019,4:15:00,AM,0
7/27/2019,4:30:00,AM,0
7/27/2019,4:45:00,AM,0
7/27/2019,5:00:00,AM,0
7/27/2019,5:15:00,AM,0
7/27/2019,5:30:00,AM,0
7/27/2019,5:45:00,AM,0
7/27/2019,6:00:00,AM,0
7/27/2019,6:15:00,AM,0
7/27/2019,6:30:00,AM,0
7/27/2019,6:45:00,AM,0
7/27/2019,7:00:00,AM,0
7/27/2019,7:15:00,AM,0
7/27/2019,7:30:00,AM,0
7/27/2019,7:45:00,AM,0
7/27/2019,8:00:00,AM,0
7/27/2019,8:15:00,AM,0
7/27/2019,8:30:00,AM,0
7/27/2019,8:45:00,AM,0
7/27/2019,9:00:00,AM,0
7/27/2019,9:15:00,AM,0
7/27/2019,9:30:00,AM,0
7/27/2019,9:45:00,AM,0
7/27/2019,10:00:00,AM,0
7/27/2019,10:15:00,AM,0
7/27/2019,10:30:00,AM,0
7/27/2019,10:45:00,AM,0
7/27/2019,11:00:00,AM,0
7/27/2019,11:15:00,AM,0
7/27/2019,11:30:00,AM,0
7/27/2019,11:45:00,AM,0
7/27/2019,12:00:00,PM,0
7/27/2019,12:15:00,PM,0
7/27/2019,12:30:00,PM,0
7/27/2019,12:45:00,PM,0
7/27/2019,1:00:00,PM,0
7/27/2019,1:15:00,PM,0
7/27/2019,1:30:00,PM,0
7/27/2019,1:45:00,PM,0
7/27/2019,2:00:00,PM,0
7/27/2019,2:15:00,PM,0
7/27/2019,2:30:00,PM,0
7/27/2019,2:45:00,PM,0
7/27/2019,3:00:00,PM,0
7/27/2019,3:15:00,PM,0
7/27/2019,3:30:00,PM,0
7/27/2019,3:45:00,PM,0
7/27/2019,4:00:00,PM,0
7/27/2019,4:15:00,PM,0
7/27/2019,4:30:00,PM,0
7/27/2019,4:45:00,PM,0
7/27/2019,5:00:00,PM,0
7/27/2019,5:15:00,PM,0
7/27/2019,5:30:00,PM,0
7/27/2019,5:45:00,PM,0
7/27/2019,6:00:00,PM,0
7/27/2019,6:15:00,PM,0
7/27/2019,6:30:00,PM,0
7/27/2019,6:45:00,PM,0
7/27/2019,7:00:00,PM,0
7/27/2019,7:15:00,PM,0
7/27/2019,7:30:00,PM,0
7/27/2019,7:45:00,PM,0
7/27/2019,8:00:00,PM,0
7/27/2019,8:15:00,PM,0
7/27/2019,8:30:00,PM,0
7/27/2019,8:45:00,PM,0
7/27/2019,9:00:00,PM,0
7/27/2019,9:15:00,PM,0
7/27/2019,9:30:00,PM,0
7/27/2019,9:45:00,PM,0
7/27/2019,10:00:00,PM,0
7/27/2019,10:15:00,PM,0
7/27/2019,10:30:00,PM,0
7/27/2019,10:45:00,PM,0
7/27/2019,11:00:00,PM,0
7/27/2019,11:15:00,PM,0
7/27/2019,11:30:00,PM,0
7/27/2019,11:45:00,PM,0
7/28/2019,12:00:00,AM,0
7/28/2019,12:15:00,AM,0
7/28/2019,12:30:00,AM,0
7/28/2019,12:45:00,AM,0
7/28/2019,1:00:00,AM,0
7/28/2019,1:15:00,AM,0
7/28/2019,1:30:00,AM,0
7/28/2019,1:45:00,AM,0
7/28/2019,2:00:00,AM,0
7/28/2019,2:15:00,AM,0
7/28/2019,2:30:00,AM,0
7/28/2019,2:45:00,AM,0
7/28/2019,3:00:00,AM,0
7/28/2019,3:15:00,AM,0
7/28/2019,3:30:00,AM,0
7/28/2019,3:45:00,AM,0
7/28/2019,4:00:00,AM,0
7/28/2019,4:15:00,AM,0
7/28/2019,4:30:00,AM,0
7/28/2019,4:45:00,AM,0
7/28/2019,5:00:00,AM,0
7/28/2019,5:15:00,AM,0
7/28/2019,5:30:00,AM,0
7/28/2019,5:45:00,AM,0
7/28/2019,6:00:00,AM,0
7/28/2019,6:15:00,AM,0
7/28/2019,6:30:00,AM,0
7/28/2019,6:45:00,AM,0
7/28/2019,7:00:00,AM,0
7/28/2019,7:15:00,AM,0
7/28/2019,7:30:00,AM,0
7/28/2019,7:45:00,AM,0
7/28/2019,8:00:00,AM,0
7/28/2019,8:15:00,AM,0
7/28/2019,8:30:00,AM,0
7/28/2019,8:45:00,AM,0
7/28/2019,9:00:00,AM,0
7/28/2019,9:15:00,AM,0
7/28/2019,9:30:00,AM,0
7/28/2019,9:45:00,AM,0
7/28/2019,10:00:00,AM,0
7/28/2019,10:15:00,AM,0
7/28/2019,10:30:00,AM,0
7/28/2019,10:45:00,AM,0
7/28/2019,11:00:00,AM,0
7/28/2019,11:15:00,AM,0
7/28/2019,11:30:00,AM,0
7/28/2019,11:45:00,AM,0
7/28/2019,12:00:00,PM,0
7/28/2019,12:15:00,PM,0
7/28/2019,12:30:00,PM,0
7/28/2019,12:45:00,PM,0
7/28/2019,1:00:00,PM,0
7/28/2019,1:15:00,PM,0
7/28/2019,1:30:00,PM,0
7/28/2019,1:45:00,PM,0
7/28/2019,2:00:00,PM,0
7/28/2019,2:15:00,PM,0
7/28/2019,2:30:00,PM,0
7/28/2019,2:45:00,PM,0
7/28/2019,3:00:00,PM,0
7/28/2019,3:15:00,PM,0
7/28/2019,3:30:00,PM,0
7/28/2019,3:45:00,PM,0
7/28/2019,4:00:00,PM,0
7/28/2019,4:15:00,PM,0
7/28/2019,4:30:00,PM,0
7/28/2019,4:45:00,PM,0
7/28/2019,5:00:00,PM,0
7/28/2019,5:15:00,PM,0
7/28/2019,5:30:00,PM,0
7/28/2019,5:45:00,PM,0
7/28/2019,6:00:00,PM,0
7/28/2019,6:15:00,PM,0
7/28/2019,6:30:00,PM,0
7/28/2019,6:45:00,PM,0
7/28/2019,7:00:00,PM,0
7/28/2019,7:15:00,PM,0
7/28/2019,7:30:00,PM,0
7/28/2019,7:45:00,PM,0
7/28/2019,8:00:00,PM,0
7/28/2019,8:15:00,PM,0
7/28/2019,8:30:00,PM,0
7/28/2019,8:45:00,PM,0
7/28/2019,9:00:00,PM,0
7/28/2019,9:15:00,PM,0
7/28/2019,9:30:00,PM,0
7/28/2019,9:45:00,PM,0
7/28/2019,10:00:00,PM,0
7/28/2019,10:15:00,PM,0
7/28/2019,10:30:00,PM,0
7/28/2019,10:45:00,PM,0
7/28/2019,11:00:00,PM,0
7/28/2019,11:15:00,PM,0
7/28/2019,11:30:00,PM,0
7/28/2019,11:45:00,PM,0
7/29/2019,12:00:00,AM,42.37
7/29/2019,12:15:00,AM,37.95
7/29/2019,12:30:00,AM,42.25
7/29/2019,12:45:00,AM,43.78
7/29/2019,1:00:00,AM,68.77
7/29/2019,1:15:00,AM,4.68
7/29/2019,1:30:00,AM,4.5
7/29/2019,1:45:00,AM,6.93
7/29/2019,2:00:00,AM,3.3
7/29/2019,2:15:00,AM,4.66
7/29/2019,2:30:00,AM,5.98
7/29/2019,2:45:00,AM,6.05
7/29/2019,3:00:00,AM,4.33
7/29/2019,3:15:00,AM,3.91
7/29/2019,3:30:00,AM,3.77
7/29/2019,3:45:00,AM,3.74
7/29/2019,4:00:00,AM,3.51
7/29/2019,4:15:00,AM,3.34
7/29/2019,4:30:00,AM,3.37
7/29/2019,4:45:00,AM,3.47
7/29/2019,5:00:00,AM,3.36
7/29/2019,5:15:00,AM,3.33
7/29/2019,5:30:00,AM,14.15
7/29/2019,5:45:00,AM,6.68
7/29/2019,6:00:00,AM,7.52
7/29/2019,6:15:00,AM,3.39
7/29/2019,6:30:00,AM,3.12
7/29/2019,6:45:00,AM,3.6
7/29/2019,7:00:00,AM,7.21
7/29/2019,7:15:00,AM,224.1
7/29/2019,7:30:00,AM,37.91
7/29/2019,7:45:00,AM,34.22
7/29/2019,8:00:00,AM,39.45
7/29/2019,8:15:00,AM,39.33
7/29/2019,8:30:00,AM,33.35
7/29/2019,8:45:00,AM,36.81
7/29/2019,9:00:00,AM,36.85
7/29/2019,9:15:00,AM,41.35
7/29/2019,9:30:00,AM,41.31
7/29/2019,9:45:00,AM,39.45
7/29/2019,10:00:00,AM,40.76
7/29/2019,10:15:00,AM,40.28
7/29/2019,10:30:00,AM,38.18
7/29/2019,10:45:00,AM,39.18
7/29/2019,11:00:00,AM,38.74
7/29/2019,11:15:00,AM,39.07
7/29/2019,11:30:00,AM,38.57
7/29/2019,11:45:00,AM,39.36
7/29/2019,12:00:00,PM,38.9
7/29/2019,12:15:00,PM,39.04
7/29/2019,12:30:00,PM,38.33
7/29/2019,12:45:00,PM,39.56
7/29/2019,1:00:00,PM,42.35
7/29/2019,1:15:00,PM,44.71
7/29/2019,1:30:00,PM,41.76
7/29/2019,1:45:00,PM,37.89
7/29/2019,2:00:00,PM,37.52
7/29/2019,2:15:00,PM,41.47
7/29/2019,2:30:00,PM,42.79
7/29/2019,2:45:00,PM,35.74
7/29/2019,3:00:00,PM,42.51
7/29/2019,3:15:00,PM,37.12
7/29/2019,3:30:00,PM,40.71
7/29/2019,3:45:00,PM,41.32
7/29/2019,4:00:00,PM,71.2
7/29/2019,4:15:00,PM,44.66
7/29/2019,4:30:00,PM,38
7/29/2019,4:45:00,PM,42.11
7/29/2019,5:00:00,PM,36.37
7/29/2019,5:15:00,PM,41.35
7/29/2019,5:30:00,PM,40.66
7/29/2019,5:45:00,PM,39.56
7/29/2019,6:00:00,PM,39.44
7/29/2019,6:15:00,PM,37.83
7/29/2019,6:30:00,PM,39.32
7/29/2019,6:45:00,PM,37.96
7/29/2019,7:00:00,PM,38.49
7/29/2019,7:15:00,PM,38.24
7/29/2019,7:30:00,PM,38.24
7/29/2019,7:45:00,PM,37.36
7/29/2019,8:00:00,PM,36.36
7/29/2019,8:15:00,PM,37.88
7/29/2019,8:30:00,PM,42.29
7/29/2019,8:45:00,PM,39.77
7/29/2019,9:00:00,PM,41.54
7/29/2019,9:15:00,PM,38.52
7/29/2019,9:30:00,PM,34.87
7/29/2019,9:45:00,PM,35.13
7/29/2019,10:00:00,PM,40.79
7/29/2019,10:15:00,PM,26.41
7/29/2019,10:30:00,PM,38.76
7/29/2019,10:45:00,PM,36.27
7/29/2019,11:00:00,PM,51
7/29/2019,11:15:00,PM,39.84
7/29/2019,11:30:00,PM,32.9
7/29/2019,11:45:00,PM,19.01
7/30/2019,12:00:00,AM,19.51
7/30/2019,12:15:00,AM,20
7/30/2019,12:30:00,AM,17.47
7/30/2019,12:45:00,AM,18.67
7/30/2019,1:00:00,AM,23.83
7/30/2019,1:15:00,AM,19.53
7/30/2019,1:30:00,AM,20.56
7/30/2019,1:45:00,AM,17.66
7/30/2019,2:00:00,AM,17.52
7/30/2019,2:15:00,AM,16.97
7/30/2019,2:30:00,AM,16.81
7/30/2019,2:45:00,AM,17.4
7/30/2019,3:00:00,AM,16.36
7/30/2019,3:15:00,AM,17.53
7/30/2019,3:30:00,AM,17.14
7/30/2019,3:45:00,AM,17.28
7/30/2019,4:00:00,AM,19.23
7/30/2019,4:15:00,AM,17.4
7/30/2019,4:30:00,AM,18.56
7/30/2019,4:45:00,AM,15.51
7/30/2019,5:00:00,AM,15.47
7/30/2019,5:15:00,AM,14.78
7/30/2019,5:30:00,AM,37.75
7/30/2019,5:45:00,AM,7.91
7/30/2019,6:00:00,AM,5.91
7/30/2019,6:15:00,AM,2.08
7/30/2019,6:30:00,AM,5.92
7/30/2019,6:45:00,AM,6.67
7/30/2019,7:00:00,AM,84.45
7/30/2019,7:15:00,AM,67.07
7/30/2019,7:30:00,AM,15.66
7/30/2019,7:45:00,AM,19.38
7/30/2019,8:00:00,AM,15.42
7/30/2019,8:15:00,AM,16.98
7/30/2019,8:30:00,AM,18.48
7/30/2019,8:45:00,AM,18.81
7/30/2019,9:00:00,AM,16.8
7/30/2019,9:15:00,AM,16.58
7/30/2019,9:30:00,AM,17.72
7/30/2019,9:45:00,AM,15.93
7/30/2019,10:00:00,AM,16.11
7/30/2019,10:15:00,AM,16.52
7/30/2019,10:30:00,AM,16.32
7/30/2019,10:45:00,AM,16.44
7/30/2019,11:00:00,AM,15.79
7/30/2019,11:15:00,AM,16.07
7/30/2019,11:30:00,AM,18.88
7/30/2019,11:45:00,AM,18.33
7/30/2019,12:00:00,PM,19.22
7/30/2019,12:15:00,PM,14.75
7/30/2019,12:30:00,PM,14.96
7/30/2019,12:45:00,PM,15.11
7/30/2019,1:00:00,PM,19.02
7/30/2019,1:15:00,PM,5.39
7/30/2019,1:30:00,PM,18.71
7/30/2019,1:45:00,PM,14.87
7/30/2019,2:00:00,PM,18.59
7/30/2019,2:15:00,PM,19.36
7/30/2019,2:30:00,PM,13.96
7/30/2019,2:45:00,PM,17.25
7/30/2019,3:00:00,PM,16.9
7/30/2019,3:15:00,PM,20.63
7/30/2019,3:30:00,PM,17.99
7/30/2019,3:45:00,PM,17.05
7/30/2019,4:00:00,PM,19.36
7/30/2019,4:15:00,PM,19.83
7/30/2019,4:30:00,PM,16.51
7/30/2019,4:45:00,PM,17.11
7/30/2019,5:00:00,PM,25.61
7/30/2019,5:15:00,PM,18.09
7/30/2019,5:30:00,PM,17.56
7/30/2019,5:45:00,PM,16.57
7/30/2019,6:00:00,PM,16.87
7/30/2019,6:15:00,PM,16.73
7/30/2019,6:30:00,PM,16.09
7/30/2019,6:45:00,PM,17.09
7/30/2019,7:00:00,PM,21.12
7/30/2019,7:15:00,PM,18.91
7/30/2019,7:30:00,PM,20.41
7/30/2019,7:45:00,PM,16.26
7/30/2019,8:00:00,PM,16.54
7/30/2019,8:15:00,PM,17.61
7/30/2019,8:30:00,PM,20.97
7/30/2019,8:45:00,PM,7.66
7/30/2019,9:00:00,PM,19.41
7/30/2019,9:15:00,PM,15.64
7/30/2019,9:30:00,PM,19.36
7/30/2019,9:45:00,PM,20.46
7/30/2019,10:00:00,PM,15.47
7/30/2019,10:15:00,PM,24.46
7/30/2019,10:30:00,PM,17.75
7/30/2019,10:45:00,PM,21.39
7/30/2019,11:00:00,PM,17.09
7/30/2019,11:15:00,PM,18.3
7/30/2019,11:30:00,PM,19.98
7/30/2019,11:45:00,PM,20.68
7/31/2019,12:00:00,AM,20.09
7/31/2019,12:15:00,AM,17.21
7/31/2019,12:30:00,AM,17.68
7/31/2019,12:45:00,AM,17.59
7/31/2019,1:00:00,AM,21.31
7/31/2019,1:15:00,AM,17.64
7/31/2019,1:30:00,AM,19.68
7/31/2019,1:45:00,AM,16.48
7/31/2019,2:00:00,AM,16.9
7/31/2019,2:15:00,AM,17.29
7/31/2019,2:30:00,AM,21
7/31/2019,2:45:00,AM,18.54
7/31/2019,3:00:00,AM,19.62
7/31/2019,3:15:00,AM,16.54
7/31/2019,3:30:00,AM,15.98
7/31/2019,3:45:00,AM,16.3
7/31/2019,4:00:00,AM,18.76
7/31/2019,4:15:00,AM,5.26
7/31/2019,4:30:00,AM,17.92
7/31/2019,4:45:00,AM,16.42
7/31/2019,5:00:00,AM,18.6
7/31/2019,5:15:00,AM,18.6
7/31/2019,5:30:00,AM,19.6
7/31/2019,5:45:00,AM,38.72
7/31/2019,6:00:00,AM,3.83
7/31/2019,6:15:00,AM,6.04
7/31/2019,6:30:00,AM,2.38
7/31/2019,6:45:00,AM,3.62
7/31/2019,7:00:00,AM,96.89
7/31/2019,7:15:00,AM,72.21
7/31/2019,7:30:00,AM,17.46
7/31/2019,7:45:00,AM,17.14
7/31/2019,8:00:00,AM,17.14
7/31/2019,8:15:00,AM,16.96
7/31/2019,8:30:00,AM,16.83
7/31/2019,8:45:00,AM,16.96
7/31/2019,9:00:00,AM,16.75
7/31/2019,9:15:00,AM,16.73
7/31/2019,9:30:00,AM,18.4
7/31/2019,9:45:00,AM,17.91
7/31/2019,10:00:00,AM,21.25
7/31/2019,10:15:00,AM,19.92
7/31/2019,10:30:00,AM,20.81
7/31/2019,10:45:00,AM,16.96
7/31/2019,11:00:00,AM,15.66
7/31/2019,11:15:00,AM,16.51
7/31/2019,11:30:00,AM,20.39
7/31/2019,11:45:00,AM,7.23
7/31/2019,12:00:00,PM,19.45
7/31/2019,12:15:00,PM,16.14
7/31/2019,12:30:00,PM,19.21
7/31/2019,12:45:00,PM,20.94
7/31/2019,1:00:00,PM,15.32
7/31/2019,1:15:00,PM,18.01
7/31/2019,1:30:00,PM,18.08
7/31/2019,1:45:00,PM,26.14
7/31/2019,2:00:00,PM,36.6
7/31/2019,2:15:00,PM,19.65
7/31/2019,2:30:00,PM,20.46
7/31/2019,2:45:00,PM,22.92
7/31/2019,3:00:00,PM,28.87
7/31/2019,3:15:00,PM,19.73
7/31/2019,3:30:00,PM,21.32
7/31/2019,3:45:00,PM,20.71
7/31/2019,4:00:00,PM,21.23
7/31/2019,4:15:00,PM,18.56
7/31/2019,4:30:00,PM,18.06
7/31/2019,4:45:00,PM,17.66
7/31/2019,5:00:00,PM,18.13
7/31/2019,5:15:00,PM,18.12
7/31/2019,5:30:00,PM,22.07
7/31/2019,5:45:00,PM,22.04
7/31/2019,6:00:00,PM,23
7/31/2019,6:15:00,PM,18.17
7/31/2019,6:30:00,PM,17.98
7/31/2019,6:45:00,PM,18.18
7/31/2019,7:00:00,PM,20.97
7/31/2019,7:15:00,PM,8.28
7/31/2019,7:30:00,PM,22.01
7/31/2019,7:45:00,PM,16.47
7/31/2019,8:00:00,PM,20.69
7/31/2019,8:15:00,PM,19.92
7/31/2019,8:30:00,PM,16.33
7/31/2019,8:45:00,PM,20.04
7/31/2019,9:00:00,PM,20.74
7/31/2019,9:15:00,PM,22.39
7/31/2019,9:30:00,PM,16.93
7/31/2019,9:45:00,PM,23.46
7/31/2019,10:00:00,PM,20.61
7/31/2019,10:15:00,PM,20.97
7/31/2019,10:30:00,PM,18.93
7/31/2019,10:45:00,PM,17.94
7/31/2019,11:00:00,PM,18.59
7/31/2019,11:15:00,PM,17.6
7/31/2019,11:30:00,PM,17.88
7/31/2019,11:45:00,PM,18.96
